Date,"Linux","Debian","Ubuntu","Red Hat Enterprise Linux","Windows XP","Windows 7","Windows 8","Windows 8.1","Windows Vista","Windows 10"
2018-12-22,2950,841,1188,414,1284,1759,776,648,920,4636
2018-12-23,4207,881,1236,399,1670,1715,1372,773,875,5463
2018-12-24,4620,895,1259,555,1362,1784,789,666,1203,4754
2018-12-25,2962,829,1245,437,1260,1659,797,639,773,4460
2018-12-26,3787,1049,1445,621,1433,1839,866,831,1011,4962
2018-12-27,3852,1025,1390,701,1633,1964,1012,965,1029,5293
2018-12-28,3725,1093,1448,642,1529,1893,975,866,1117,5186
2018-12-29,3110,916,1231,402,1453,1997,855,744,1048,4741
2018-12-30,3242,964,1242,380,1390,1778,878,727,993,4761
2018-12-31,3253,1037,1251,500,1843,2038,930,837,1125,4648
2019-01-01,3411,852,1206,380,1495,2074,915,771,1036,4593
2019-01-02,4292,1164,1655,910,1895,2614,1180,983,1242,5744
2019-01-03,4187,1197,1722,1062,1792,2676,1155,931,1171,5831
2019-01-04,4205,1106,1563,910,1659,2511,1140,852,1176,5742
2019-01-05,3548,1034,1393,434,1516,2163,996,905,1091,5008
2019-01-06,3491,910,1259,454,1501,2058,951,748,1015,4948
2019-01-07,5022,1207,1766,1071,1947,2611,1082,950,1197,5706
2019-01-08,5356,1212,1844,1315,2138,2766,1199,974,1313,6008
2019-01-09,4946,1243,1793,1176,2001,2687,1251,941,1221,6264
2019-01-10,5220,1340,1854,1251,1891,2653,1215,1001,1197,6062
2019-01-11,4678,1251,1795,1115,2011,2482,1258,976,1263,5800
2019-01-12,5027,1032,1385,496,1637,2063,946,848,1223,4988
2019-01-13,4081,2233,1372,482,1679,2288,996,866,1099,5026
2019-01-14,4786,1371,1838,1179,2081,2961,1264,1075,1244,6068
2019-01-15,5183,2337,1809,1300,2129,3284,1401,1161,1388,6074
2019-01-16,5223,1274,1916,1397,2140,2842,1339,1155,1399,6161
2019-01-17,5107,1368,1884,1299,2028,2613,1303,1060,1333,6047
2019-01-18,4385,1167,1718,1082,1921,2415,1193,976,1270,5696
2019-01-19,4491,1300,1493,533,1775,2041,1022,884,1104,5353
2019-01-20,3847,1072,1490,437,1625,2176,1077,929,1043,5346
2019-01-21,4744,1348,1977,1088,1841,2472,1323,1068,1245,5929
2019-01-22,5797,1785,2150,1359,1963,2580,1248,1073,1367,6287
2019-01-23,5156,1436,1982,1385,1995,2591,1351,1057,1363,6308
2019-01-24,5393,1871,2063,1344,2082,2598,1266,993,1310,6092
2019-01-25,4276,1799,1831,1120,1865,2335,1080,897,1244,5944
2019-01-26,3480,2102,1354,445,1521,1936,951,837,1110,5572
2019-01-27,3699,1871,1511,497,1598,1995,1028,865,1060,5222
2019-01-28,5144,2181,1861,1251,1913,2517,1355,1062,1317,6231
2019-01-29,5830,1522,1835,1456,1916,2413,1284,1042,1358,6188
2019-01-30,5003,2158,1866,1336,2009,2528,1291,1032,1472,6209
2019-01-31,5168,2433,2942,1195,2035,2419,1146,887,1413,6033
2019-02-01,5249,1813,1773,1113,1768,2302,1099,850,1261,5611
2019-02-02,4730,1066,1385,465,1554,1924,993,804,1000,5166
2019-02-03,5109,1074,1454,511,1730,1951,976,825,1133,5188
2019-02-04,4697,1229,1791,1187,1807,2356,1128,944,1238,5896
2019-02-05,5047,1218,1803,1209,1911,2226,1175,948,1161,5883
2019-02-06,4776,1239,2050,1307,1962,2429,1213,1051,1256,6027
2019-02-07,4580,1239,1785,1207,1830,2458,1194,937,1184,5866
2019-02-08,4668,1201,1619,1145,1956,2274,1029,852,1179,5590
2019-02-09,4122,1169,1378,547,1535,1866,894,790,1126,5282
2019-02-10,4070,1086,1511,556,1706,2003,1073,814,1151,5214
2019-02-11,4955,1258,1831,1236,1981,2428,1180,1021,1304,6019
2019-02-12,5900,1365,1913,1352,1873,2469,1273,994,1372,6303
2019-02-13,4969,1306,1910,1296,1983,2626,1241,984,1295,6248
2019-02-14,4664,3658,3863,1299,1821,2363,1122,905,1241,7738
2019-02-15,5545,1159,1688,1084,1990,2252,1141,891,1509,39948
2019-02-16,3734,1116,1422,478,1596,1953,1449,821,1056,5810
2019-02-17,3792,1088,1475,493,1674,2067,1095,955,1099,5447
2019-02-18,4554,1302,1717,1135,1786,3141,1182,962,1177,5968
2019-02-19,5021,1425,1932,1250,2047,2516,1541,1025,1289,6073
2019-02-20,4945,1279,1821,1272,1990,2540,1223,1013,1433,6053
2019-02-21,5587,1247,1804,1238,1916,2356,1183,944,1345,5957
2019-02-22,4340,1255,1722,1065,1930,2178,1135,1036,1208,5627
2019-02-23,3495,2112,1398,451,1528,1890,923,843,1457,5017
2019-02-24,3942,1018,1507,517,1528,1967,1036,853,1171,5243
2019-02-25,4641,1247,1805,1163,1884,2239,1083,850,1294,5860
2019-02-26,5621,1205,1816,1238,1943,2310,1185,961,1286,6251
2019-02-27,4636,1241,1659,1227,1884,2283,1207,912,1246,5797
2019-02-28,4701,1314,1719,1213,1795,2283,1166,912,1231,5598
2019-03-01,4162,1297,1629,1100,1695,2090,1104,864,1155,5825
2019-03-02,3671,1043,1447,546,1863,1832,1971,733,1436,5307
2019-03-03,3699,1093,1450,496,1486,1899,1008,856,1057,5173
2019-03-04,6002,1258,1852,1298,1768,2324,1152,910,1287,5954
2019-03-05,6150,1385,1895,1308,1878,2329,2224,891,1267,7954
2019-03-06,4818,1242,1886,1378,1784,2359,1203,907,1218,6031
2019-03-07,5530,1270,1782,1255,1843,2291,1436,964,1296,5954
2019-03-08,4834,1167,1600,1046,1773,2261,1189,889,1282,5744
2019-03-09,4217,1107,1326,472,1647,1831,944,780,1070,5058
2019-03-10,3529,1060,1355,473,1678,1927,1032,845,1090,5197
2019-03-11,4495,1423,1822,1348,2163,2808,1343,1110,1440,6210
2019-03-12,4805,1351,1927,1460,2369,3062,1494,1485,1561,6624
2019-03-13,4559,1295,1777,1449,2076,2906,1496,1285,1487,6760
2019-03-14,5154,1304,1709,1309,2271,2682,2276,1074,1762,6214
2019-03-15,4290,1139,1584,1180,1800,2207,1046,837,1129,5792
2019-03-16,3435,1066,1402,438,1579,1872,894,744,1043,4992
2019-03-17,4121,1027,1394,491,1543,1837,910,831,1048,5026
2019-03-18,4570,1404,1883,1295,1773,2376,1153,900,1254,5676
2019-03-19,5303,1295,1815,1329,1871,2280,1137,909,1204,5943
2019-03-20,4568,1276,1737,1284,1895,2252,1136,934,1251,5795
2019-03-21,4499,1289,1698,1290,1896,2400,1215,990,1199,5738
2019-03-22,3842,1200,1521,1176,1796,2182,1059,852,1206,5376
2019-03-23,4061,1046,1287,452,1478,1752,934,781,1020,4900
2019-03-24,3993,972,1318,482,1574,1900,928,813,1181,11249
2019-03-25,5494,1328,1855,1409,1745,2289,1121,924,1219,5810
2019-03-26,5664,1461,1778,1440,1764,2220,1202,945,1165,5793
2019-03-27,5087,1335,1724,1375,1880,2296,1074,874,1251,5747
2019-03-28,4352,1375,1720,1220,1885,2217,1008,866,1243,5540
2019-03-29,4067,1124,1649,1103,1750,2076,1009,764,1115,5445
2019-03-30,3392,1005,1376,454,1445,1679,863,645,1119,4798
2019-03-31,3297,944,1558,491,1528,1731,872,743,1049,5060
2019-04-01,4296,1302,1673,1343,1726,2049,1057,864,1183,5673
2019-04-02,5289,1279,1733,1423,1849,2309,1122,930,1185,6092
2019-04-03,4661,1542,1728,1380,1863,2293,1056,934,1219,6036
2019-04-04,4738,1247,1723,1362,1741,2117,1086,861,1208,6172
2019-04-05,4045,1153,1569,1128,1673,2076,1018,838,1238,5696
2019-04-06,3244,912,1278,481,1410,1724,827,752,1032,4949
2019-04-07,4268,996,1414,516,1451,1780,823,749,1064,5005
2019-04-08,4492,1312,1784,1303,1718,2138,1058,883,1133,5808
2019-04-09,4529,1313,1799,1444,1995,2192,1093,947,1211,6019
2019-04-10,4529,1421,1848,1436,2035,2192,1075,934,1289,14765
2019-04-11,4372,1303,1735,1345,1992,2321,1194,1005,1310,5752
2019-04-12,4026,2403,1709,1132,1866,2023,969,851,1584,5321
2019-04-13,3096,1064,1310,480,1451,1583,696,653,961,5486
2019-04-14,3322,1099,1306,477,1547,1657,889,747,1135,4820
2019-04-15,4229,1305,1708,1138,1716,2038,941,695,1095,5446
2019-04-16,4547,1290,1794,1299,1786,2196,1040,953,1237,5467
2019-04-17,4525,1292,1801,1313,1611,2070,1104,803,1138,5774
2019-04-18,4441,1217,2325,1198,1931,2780,1267,1035,1323,5844
2019-04-19,3585,1062,2358,798,1630,2416,1074,927,1389,5355
2019-04-20,3084,1008,1498,417,1442,1894,884,762,1004,4974
2019-04-21,4119,2281,1497,489,1451,2659,943,742,1004,4926
2019-04-22,3872,1190,1716,1071,1602,2007,966,787,1092,5352
2019-04-23,4147,1319,1865,1369,1737,2302,2056,842,1233,5797
2019-04-24,4095,1264,1918,1432,1866,2353,1193,925,1245,5822
2019-04-25,4864,1298,1795,1260,1726,2231,1077,954,1638,82596
2019-04-26,3675,1122,1590,1034,1533,2007,924,781,1122,5406
2019-04-27,3024,1040,1242,472,1337,1651,850,702,935,5044
2019-04-28,3724,1109,1481,474,1385,1581,800,658,903,4830
2019-04-29,3894,1264,2266,1288,1581,1988,1027,803,1065,5583
2019-04-30,4280,1235,1714,1327,1654,2005,978,807,1125,5547
2019-05-01,5229,1116,1725,1134,1556,1998,1084,797,1044,5625
2019-05-02,5540,1234,1764,1391,1673,2231,1650,834,1124,5819
2019-05-03,4124,1159,1594,1161,1636,2146,1012,819,1065,5828
2019-05-04,3046,936,1346,491,1345,1679,934,660,1329,5138
2019-05-05,3979,1005,1338,511,1653,1630,1819,685,848,5183
2019-05-06,4120,1263,1925,1339,1900,1905,1034,842,1049,5711
2019-05-07,4702,1371,1916,3194,1731,2025,1098,837,1209,6241
2019-05-08,4717,1278,1840,2822,2103,2166,1058,834,1086,6160
2019-05-09,4376,1320,1717,2117,1567,2157,1003,803,1109,5906
2019-05-10,3962,1188,1671,1570,1567,2122,961,732,1025,8390
2019-05-11,4113,986,1349,751,1334,1747,902,701,882,5134
2019-05-12,3130,1011,1519,728,1294,1634,851,697,986,4924
2019-05-13,4121,1292,1792,1449,1579,2149,1038,783,1123,5794
2019-05-14,4221,1193,1716,1544,1738,2145,1078,816,1087,6198
2019-05-15,4429,1121,1608,1436,2089,2335,1120,872,1184,6330
2019-05-16,4162,1204,1737,1449,1987,2389,1274,921,1166,6274
2019-05-17,3769,1088,1568,1191,1696,2090,972,756,1028,5770
2019-05-18,3116,878,1226,502,1451,1769,836,735,1500,5319
2019-05-19,3432,843,1232,538,1547,1791,841,743,878,5274
2019-05-20,5336,1170,1781,1272,1560,2054,961,760,1017,6298
2019-05-21,5401,1249,1913,1421,1779,2315,1155,875,1119,7161
2019-05-22,5180,1369,1894,1429,1761,2282,1151,876,1085,8374
2019-05-23,4565,1231,1663,1332,1720,2154,1023,808,1053,7205
2019-05-24,4174,1103,1461,1108,1609,2058,955,761,1026,6300
2019-05-25,3893,931,1193,439,1268,1749,889,697,896,5690
2019-05-26,4365,887,1269,458,1285,2503,851,708,1731,5434
2019-05-27,4090,1115,1514,881,1897,1937,1995,780,1131,7679
2019-05-28,4524,1377,1602,1325,1826,2290,1071,841,1194,6438
2019-05-29,5229,1232,1733,1374,1777,2390,1409,821,1170,6248
2019-05-30,4561,1173,1572,1323,1658,2136,1163,851,1127,6262
2019-05-31,3732,1099,1619,1101,1497,2006,958,778,1454,5737
2019-06-01,4403,972,1209,507,1533,1737,800,727,914,5234
2019-06-02,4416,939,1177,500,1432,1786,800,673,862,5133
2019-06-03,5140,1147,1510,1174,1696,2169,996,761,1073,5867
2019-06-04,5576,3580,1806,1545,1655,2220,1068,812,1502,5761
2019-06-05,4820,1155,1569,1256,2026,2229,2125,765,1108,7867
2019-06-06,4020,1126,1669,1336,1760,2295,1124,816,1110,5956
2019-06-07,3787,1034,1616,1115,1639,2251,1077,751,977,5868
2019-06-08,3084,856,1279,494,1451,1952,879,666,924,5493
2019-06-09,3208,2041,1379,520,1400,1974,888,628,1317,7304
2019-06-10,4067,1110,1726,1163,1591,2404,1088,811,1533,6166
2019-06-11,5281,1150,1776,1374,1785,2384,1158,865,1225,6064
2019-06-12,4204,1273,1687,1335,1744,2498,1179,817,1137,6554
2019-06-13,4210,1186,1784,1294,1664,2484,1156,854,1347,6558
2019-06-14,3972,1072,1586,1080,1520,2260,1093,860,1136,5725
2019-06-15,3252,867,1357,481,1380,1752,915,731,926,9312
2019-06-16,3182,869,1143,449,1353,1897,949,693,973,4951
2019-06-17,4212,1265,1746,1292,1510,2198,1091,790,1105,5854
2019-06-18,4219,1149,1707,1401,1663,2287,1185,889,1034,5907
2019-06-19,4134,1156,1636,1423,1757,2360,1144,841,1114,5961
2019-06-20,7341,1133,1623,1238,1691,2345,1180,833,1108,5844
2019-06-21,4084,1173,1530,994,1942,2999,2102,881,1502,7544
2019-06-22,2895,1099,1326,477,1322,1781,873,603,859,4811
2019-06-23,3063,1112,1492,527,1355,1900,921,692,953,4922
2019-06-24,4168,1583,1877,1249,1602,2302,1116,937,1308,5999
2019-06-25,3979,1476,1724,1308,1778,2349,1233,1103,1252,6070
2019-06-26,3825,1317,1653,1225,1542,2366,1086,789,1233,5755
2019-06-27,3783,1193,1730,1190,1540,2254,1088,794,1056,5608
2019-06-28,3520,1255,1380,1001,1426,4175,1030,711,967,5442
2019-06-29,2830,945,1261,466,1216,1766,883,656,900,4869
2019-06-30,3006,974,1273,398,1251,1779,856,608,861,4883
2019-07-01,3730,1240,1565,1113,1649,2117,1079,783,1055,5515
2019-07-02,4417,1201,1635,1276,1808,2379,1239,927,1216,5936
2019-07-03,4225,1265,1700,1136,1918,2403,1319,1036,1286,6021
2019-07-04,3466,1201,1581,951,1551,2107,1172,870,1029,5499
2019-07-05,3273,1202,1430,840,1508,1957,1050,791,1017,5289
2019-07-06,2698,2675,1204,439,1380,1709,871,726,1389,6814
2019-07-07,3516,2267,1399,446,1329,1841,934,699,914,5090
2019-07-08,4258,3228,1792,1250,1623,2370,1114,926,1564,7813
2019-07-09,4333,1754,1840,1586,1667,2361,1136,888,1239,6084
2019-07-10,4621,1566,1826,1624,1683,2325,1141,863,1114,6209
2019-07-11,4798,1465,1711,1465,1681,2163,1069,841,1044,5940
2019-07-12,4509,1390,1586,1157,1517,2058,993,757,1079,5612
2019-07-13,3068,1045,1200,502,1424,1828,871,712,919,4982
2019-07-14,3106,1090,1338,466,1361,2329,1094,775,898,5077
2019-07-15,3820,1411,1638,1183,1662,2274,1027,823,1087,5753
2019-07-16,4183,1341,1710,1288,1575,2194,1106,844,1095,6829
2019-07-17,4012,1350,1758,1353,1631,2269,1114,831,1138,5900
2019-07-18,3718,1214,1660,1288,1594,2307,1110,808,1110,5770
2019-07-19,3556,1135,1709,1167,1529,2065,1082,893,1039,5507
2019-07-20,2956,937,1269,470,1468,1725,875,735,873,4866
2019-07-21,3129,999,1329,532,1329,1816,927,742,891,5070
2019-07-22,3762,1213,1766,1226,1727,2347,1098,845,1136,5930
2019-07-23,4129,1289,1830,1293,1551,2146,1029,863,1029,5778
2019-07-24,4283,1135,1741,1249,1674,2196,1130,915,1114,5674
2019-07-25,3833,1186,1750,1363,1553,2088,1009,826,1103,5786
2019-07-26,3601,1193,1546,994,1540,2028,996,767,1035,5405
2019-07-27,3771,917,2303,449,1359,1641,842,676,1358,5440
2019-07-28,3040,955,1479,595,1367,1794,901,728,905,4977
2019-07-29,4057,1218,1841,1177,1625,2145,1151,874,1110,5646
2019-07-30,4223,1252,1865,1285,1708,2425,1134,938,1166,5797
2019-07-31,3795,1245,1788,1267,1643,2419,1156,869,1122,5582
2019-08-01,3892,1272,1803,1193,1622,2224,1063,851,1077,5405
2019-08-02,3605,1131,1705,1081,1536,2077,1072,815,1009,5801
2019-08-03,2957,956,1442,491,1281,1763,900,700,921,4704
2019-08-04,2816,911,1357,485,1254,1692,885,688,900,4800
2019-08-05,4560,1303,1694,1149,1491,2063,1837,768,1031,7110
2019-08-06,4075,1346,1908,1549,1788,2289,1085,862,1119,5703
2019-08-07,4112,1273,1951,1711,1740,2642,1335,814,1151,5785
2019-08-08,4867,1208,2068,1463,1979,2410,1152,833,1169,5550
2019-08-09,4053,1192,1951,1195,1677,2603,1290,770,1034,5716
2019-08-10,2943,986,1480,508,1506,2011,1082,687,925,5189
2019-08-11,2971,1006,1452,484,1413,2010,962,719,867,4965
2019-08-12,3883,1204,1732,1226,1598,2373,1028,808,1317,5707
2019-08-13,3834,1265,1811,1337,1689,2494,1125,889,1145,5986
2019-08-14,4898,1300,1866,1361,1732,2468,1149,861,1161,6349
2019-08-15,3738,1206,1690,1184,1568,2206,976,795,1617,5859
2019-08-16,3793,1189,1644,1079,1678,2045,908,742,1111,5285
2019-08-17,2913,896,1315,516,1311,1938,837,699,983,5048
2019-08-18,3141,983,1523,519,1424,1986,942,741,978,5183
2019-08-19,4258,1602,1914,1279,1650,2319,1183,811,1118,5880
2019-08-20,5201,1315,1974,1471,1866,2453,1173,819,1189,5890
2019-08-21,4229,1215,1964,1389,1967,2467,1256,817,1231,5737
2019-08-22,4252,1232,1965,1302,1804,3178,1320,844,1121,5870
2019-08-23,4601,1106,1683,1129,1603,2148,1229,740,1125,5564
2019-08-24,3319,901,1381,469,1580,2825,1033,645,952,4739
2019-08-25,4204,1127,1470,525,1658,3009,1143,686,1111,6859
2019-08-26,4575,1288,1883,1259,1793,2458,1282,756,1143,5705
2019-08-27,4584,1274,1851,1355,1839,2535,1401,787,1174,6107
2019-08-28,4606,1360,1933,1364,1873,2517,1367,791,1202,5976
2019-08-29,4504,1262,1843,1346,2039,2487,1300,811,1457,6162
2019-08-30,4058,1148,1634,1132,1626,2280,2315,781,1212,6092
2019-08-31,3204,1044,1362,530,1433,2048,1296,727,1014,5775
2019-09-01,4148,1005,1449,467,1529,2106,1106,740,1012,5224
2019-09-02,3760,1171,1797,899,1617,2262,1153,861,1018,5487
2019-09-03,4443,1193,1919,1354,1769,2496,1272,886,1092,5892
2019-09-04,4489,1300,1902,1419,2190,2295,1261,884,1051,5795
2019-09-05,4372,1254,2002,1318,1762,2407,1242,935,1129,5988
2019-09-06,4752,1144,1709,1158,1462,2017,1104,751,1015,5192
2019-09-07,3151,964,1378,653,1378,2077,963,716,973,4953
2019-09-08,3396,990,1469,505,1510,2069,1117,850,1062,5148
2019-09-09,4603,1272,1897,1341,1760,2373,1299,920,1226,6837
2019-09-10,4729,1337,2064,1453,1824,2531,1330,979,1206,6157
2019-09-11,5369,1572,2097,1464,2064,2566,1357,965,1247,6387
2019-09-12,4612,1406,2088,1427,1991,2627,1390,1006,1234,6637
2019-09-13,4544,1267,1873,1198,1921,2332,1227,911,1346,5921
2019-09-14,3292,1027,1557,492,1690,2055,1144,869,1061,4707
2019-09-15,3460,1062,1570,519,1657,1928,1112,853,1012,5288
2019-09-16,5580,1385,1943,1357,1925,2415,1300,940,1325,6288
2019-09-17,5828,1482,2166,1560,1870,2460,1304,909,1287,6288
2019-09-18,5865,2513,2191,1599,1997,2501,1418,957,1678,8080
2019-09-19,4616,1297,2051,1465,1758,2445,1301,836,1113,6048
2019-09-20,4217,1196,1829,1302,1765,2318,1175,878,1228,5792
2019-09-21,4307,1077,1851,501,1482,2061,1064,799,1069,5478
2019-09-22,3755,1000,1696,533,1617,2015,1182,886,1129,5374
2019-09-23,4693,1287,1982,1332,2120,2490,1345,955,1365,6533
2019-09-24,5076,1196,1908,1571,1957,2475,1218,953,1269,6084
2019-09-25,4563,1188,2061,1565,1939,2437,1255,977,1265,6288
2019-09-26,4645,1204,1951,1415,1884,2722,1188,980,1281,6234
2019-09-27,4117,1156,1917,1213,1718,2300,1191,859,1185,6267
2019-09-28,3366,958,1583,486,1510,1796,933,752,998,5345
2019-09-29,3583,1013,1663,515,1635,1860,1050,855,1176,5388
2019-09-30,4503,1311,2028,1291,1968,2200,1272,912,1254,6133
2019-10-01,4634,1588,1904,1318,1935,2351,1358,1016,1333,6654
2019-10-02,4551,1249,2192,1333,1969,2486,1306,931,1284,7202
2019-10-03,4376,1252,2115,1311,1884,2456,1356,955,1274,7310
2019-10-04,5446,1190,1898,1110,1718,2287,1251,901,1218,6499
2019-10-05,3333,986,1669,468,1525,1940,1026,861,1061,5685
2019-10-06,3504,1026,1700,554,1583,1884,1098,808,1113,5800
2019-10-07,4835,1215,2009,1279,1822,2399,1210,965,1318,6537
2019-10-08,4292,1306,2106,1323,1960,2493,1260,1038,1278,6828
2019-10-09,5310,1226,2080,1393,1992,2587,1418,979,1350,7145
2019-10-10,4312,1264,2180,1287,1933,2464,1352,939,1314,6422
2019-10-11,4322,1254,2000,1049,1754,2249,1225,963,1249,6219
2019-10-12,3299,1158,1839,476,1529,2037,1082,1008,1069,5596
2019-10-13,3480,1164,2088,504,1518,2239,1251,833,1532,5367
2019-10-14,4584,1217,2034,1239,1821,2464,1245,974,1239,6981
2019-10-15,4490,1301,2192,1482,1956,2494,1317,949,1342,6280
2019-10-16,4987,1259,2214,1366,1964,2485,1285,908,1247,6399
2019-10-17,4879,1306,2692,1497,1982,2380,1231,935,1601,6253
2019-10-18,5244,1295,2473,1373,1692,2381,1185,919,1509,5890
2019-10-19,3444,1167,2007,532,1531,2152,1087,857,1123,5302
2019-10-20,4175,1113,2052,558,1625,2076,1105,827,1277,5496
2019-10-21,5531,1321,2321,1360,1918,2569,1282,985,1370,6511
2019-10-22,4691,1339,2324,1386,2291,2738,1359,908,1331,6495
2019-10-23,4276,1261,2394,1457,1962,2500,1236,955,1360,6384
2019-10-24,4621,1343,2308,1455,1901,2429,1225,964,1298,6282
2019-10-25,3752,1211,2019,1078,2532,2270,1121,943,1311,6389
2019-10-26,2973,979,1733,454,1825,1813,1060,796,1039,5507
2019-10-27,3107,1009,1742,499,1661,1848,1069,801,1064,5395
2019-10-28,4260,1202,2054,1212,1794,2274,1236,920,1135,6482
2019-10-29,4234,1294,2206,1369,1829,2195,1253,962,1210,6320
2019-10-30,4668,1234,2143,1314,1931,2646,1262,966,1291,6233
2019-10-31,3952,1160,1947,1233,1646,2057,1116,854,1100,5847
2019-11-01,3674,1135,1816,1047,1662,2030,1045,853,1205,5678
2019-11-02,3062,1016,1562,490,1544,1825,896,770,1124,5271
2019-11-03,3467,955,1717,524,1586,1897,965,872,1639,5482
2019-11-04,4394,1476,2148,1346,2034,2374,1152,990,1342,6448
2019-11-05,4411,1247,2093,1503,1952,2497,1214,940,1394,6464
2019-11-06,4486,1233,2116,1560,1888,2379,1333,938,1252,6406
2019-11-07,4507,1111,2091,1483,2060,2683,1456,1104,1345,6570
2019-11-08,4421,1807,2053,1251,1992,2307,1299,959,1234,6274
2019-11-09,3202,1015,1734,531,1666,2121,1120,882,1150,5779
2019-11-10,4290,928,1767,538,1787,2052,1108,861,1252,5736
2019-11-11,4984,1154,2153,1288,2138,2456,1200,921,1361,6418
2019-11-12,4258,1186,2116,1385,2148,2618,1347,982,1257,8233
2019-11-13,4430,1298,2177,1423,2056,2623,1290,1028,1233,8983
2019-11-14,4926,1253,2133,1341,1859,2520,1217,1010,1185,7353
2019-11-15,3856,1131,1988,1363,2033,2969,2185,849,1652,8117
2019-11-16,3957,1032,1601,518,1502,1916,1016,808,972,5544
2019-11-17,3358,1058,1690,567,1423,1900,1061,839,1050,5522
2019-11-18,4153,1278,2222,1380,1805,2298,1161,927,1218,6024
2019-11-19,4354,1284,2109,1440,1718,2433,1159,892,1151,6103
2019-11-20,4400,1359,2202,1388,1803,2564,1241,977,1231,6061
2019-11-21,4386,1281,2110,1368,1769,2571,1149,855,1180,6020
2019-11-22,3862,1091,1938,1126,1649,2371,1174,927,1208,5822
2019-11-23,3244,969,1550,486,1402,1959,1017,794,1089,5317
2019-11-24,3320,1097,1603,488,1462,1963,1038,770,1073,5319
2019-11-25,3988,1235,2161,1238,1846,2394,1270,997,1290,6126
2019-11-26,4101,1204,2090,1355,1787,2317,1231,949,1256,5977
2019-11-27,5625,1328,2158,1203,1673,2295,1080,867,1191,5882
2019-11-28,4866,1207,1983,983,1565,2232,1079,800,1159,5771
2019-11-29,3451,1079,1895,835,1550,2080,1029,819,1097,5657
2019-11-30,3668,900,1428,451,1531,1843,998,760,1004,5159
2019-12-01,3917,963,1554,457,1545,2090,1149,905,1076,5377
2019-12-02,4229,1534,2034,1121,1622,2326,1104,895,1279,6026
2019-12-03,4305,1227,2055,1312,1608,2352,1149,924,1063,5863
2019-12-04,4166,1211,1997,1254,1775,2846,1109,905,1577,5852
2019-12-05,4268,1218,1974,1281,1781,2448,1176,898,1229,5837
2019-12-06,4406,1193,1722,1042,1550,2104,1025,806,1029,5471
2019-12-07,5819,1149,1538,534,1281,1911,960,761,976,4997
2019-12-08,3681,1024,1566,572,1311,1904,924,875,1004,4935
2019-12-09,4478,1228,2080,1238,1747,2387,1199,852,1129,5626
2019-12-10,4307,1381,2073,1329,1798,2478,1192,925,1141,6089
2019-12-11,4294,1226,2033,1325,1796,2591,1222,1007,1156,6227
2019-12-12,5169,1231,1915,1326,2002,2531,1162,932,1251,6016
2019-12-13,3887,1069,1811,1060,1611,2226,1174,911,987,5557
2019-12-14,3421,880,1452,466,1559,1990,1049,869,998,5100
2019-12-15,3428,936,1556,504,1357,1945,941,733,862,5029
2019-12-16,4059,1131,1896,1135,1630,2246,1287,917,1064,5791
2019-12-17,4519,1207,1986,1273,1935,2464,1303,1027,1331,6136
2019-12-18,4008,1189,2098,1209,2045,2391,1292,950,1224,5866
